sighted,reported,city,state,duration
20080224,20080224,"Wharton","NJ",6 minutes
20080119,20080122,"Toronto (Canada)","ON",2secs
20080129,20080129,"Beecher","IL",30 min +
20051020,20080219,"Pueblo","CO",45 minutes
20080124,20080203,"North Riverside","IL",3-4 seconds
20080216,20080216,"Hurricane","UT",3 seconds
20080120,20080124,"North Vancouver (Canada)","BC",3 minutes
20080123,20080123,"Smithtown","NY",15 minutes
20080219,20080221,"Sioux Falls","SD",20 minutes
20080217,20080219,"Haslett","MI",2 minutes
20080223,20080224,"El Paso","TX",about 3 seconds
20080220,20080221,"Jacksonville","FL",5-10 sec
19751115,20080211,"Albany","NY",30 seconds
19861030,20080208,"Decatur City","IA",2 minutes
20080217,20080217,"Carlsbad","CA",12 minutes
20080128,20080129,"St. Augustine","FL",1 minutes
20080209,20080214,"San Carlos","Sonora (Mexico),",18 hours
20080202,20080208,"Flippin","AR",25 seconds
19990520,20080122,"Panama City Beach","FL",seconds
20080204,20080209,"Easton","PA",3 minutes
19850715,20080227,"Belle Chasse","LA",5 MINUTES
20080213,20080215,"Ayden","NC",3 seconds
20070801,20080203,"Cowiche","WA",12-20-mins
19700310,20080201,"St. Petersburg","FL",less than hour
20080131,20080131,"Lisle","IL",10 Seconds
20080114,20080207,"Swanburg","MN",3 seconds
20080220,20080223,"Sharon","NH",3 seconds
20080122,20080122,"Taft","CA",45 minutes
20080130,20080201,"Advance","NC",approx=3-4hrs
20080118,20080126,"Graham","WA",one minute
20080207,20080210,"New York City","NY",half hour
19970313,20080131,"Stanfield","AZ",10 min
20080127,20080127,"Corona","CA",10-15 Sec
20080212,20080212,"Luton (UK/England),",15 mins
19970312,20080203,"Terre Haute","IN",2 min
20080110,20080122,"Quatzsite","AZ",5-10 mins
20080216,20080219,"Nashville","TN",seconds
20080123,20080123,"Ft. Pierce","FL",1 - 2 Sec
20080213,20080213,"Hammon","OK",5 min
19700920,20080120,"Russellton","PA",10 Minutes
20080127,20080204,"San Diego","CA",10 seconds
20080215,20080215,"Los Angeles","CA",20 minutes
20080223,20080223,"Wheaton","IL",8-10 seconds
19770801,20080208,"Washburn","TN",2-3 min
20080202,20080202,"London (UK/England),",25 minutes
19890623,20080130,"Palm City","FL",5 minutes
20080125,20080126,"Maiden","NC",15 minutes
20080223,20080225,"Kovin (Serbia),",10 min
20080126,20080127,"Johnson City (near)","TN",15 MINUTES
20080123,20080125,"Seattle","WA",3 minutes
19961001,20080121,"New York City (Manhattan)","NY",5 mintues
20080227,20080227,"Chesterfield","MO",10 seconds
20040315,20080209,"Parsippany","NJ",1:30
20080219,20080219,"Buford","GA",3 minutes
20080125,20080128,"Albuquerque","NM",10 sec
20080123,20080127,"Mokena","IL",3 minutes
19680601,20080227,"Binghamton","NY",half an hour+
20080219,20080223,"Smithland","IA",2 min
20080120,20080225,"Penns Grove","DE",15min
19910801,20080209,"Tawas City","MI",1 minute
20080124,20080130,"Florence","AL",10 seconds
20080214,20080214,"Caufield","MO",15 min
20080215,20080215,"Carlsbad","CA",5 seconds
20080212,20080212,"Los Gatos","CA",2 Seconds
20080218,20080218,"Leawood","KS",5 seconds
20080210,20080210,"East Barnet (UK/England),",west to east
20080216,20080216,"Edmonton (Canada)","AB",1 hour and going!!
20080217,20080217,"Orange","TX",5 minutes
20080219,20080219,"Longmont","CO",1 hour+
20080229,20080228,"Celta","PA",2 min
20080225,20080226,"Napa","CA",3-5 minutes
19950815,20080217,"Davis","CA",5 minutes
20080115,20080120,"Atchafalaya","LA",35 Mins
20080219,20080219,"Sprague","WA",2-5 seconds
20080124,20080124,"Waddington","NY",3 min.
20000525,20080202,"Victor","NY",1 minute
20080225,20080225,"Lake Worth","FL",1 hour
20080211,20080211,"Wolverhampton (UK/England),",1 Minute (Roughly)
20080220,20080220,"Charlton","MA",3 seconds
20080117,20080119,"Oklahoma City","OK",3 minutes
20080120,20080121,"Denton","TX",2 seconds
20080219,20080219,"Moscow","ID",45 seconds
19821111,20080122,"Florida (off coast","FL",10 seconds
20080223,20080223,"La Habra","CA",5 minutes
19980601,20080218,"Valencia","CA",3 minutes
20080104,20080218,"Indianapolis","IN",1 hour?
20080210,20080210,"London (UK/England),",5 - 6 minutes
20070122,20080122,"Wilsonville","OR",still happening as I writ
20080228,20080228,"Fort Worth","TX",30 mins.
20080129,20080130,"North Franklin","CT",25 seconds
20080212,20080213,"Bremerton","WA",20 mins
20080220,20080228,"Los Angeles","CA",30-40 minutes
20050914,20080214,"Havre","MT",10 minutes
20080210,20080212,"Maidenhead (UK/England),",1 hour
19780601,20080127,"Katy","TX",1 minute
20060409,20080215,"Orland","CA",1 minute
20080202,20080202,"Islandia","NY",30 seconds (?)
20080108,20080131,"San Jose","CA",2 hours
19650801,20080129,"St. Louis","MO",2 min
20070117,20080120,"Louisiana (??) (in flight)","LA",1 TO 2 MIN
20080128,20080129,"Waynesburg","OH",approx. 20:15 thru 20:30
20080114,20080130,"Stephenville","TX",12 min
20080227,20080228,"Foothill Ranch","CA",5 Min
20070214,20080214,"Groton","CT",45 min
20080127,20080128,"Lost Hills","CA",15 seconds
19480615,20080126,"Borger","TX",8-10 seconds
20070812,20080224,"Van Wert","OH",30 seconds?
20030915,20080222,"Morris Plains","NJ",25-40 minutes
19750630,20080203,"El Monte","CA",3 seconds
20080210,20080211,"Corona","CA",31/2hrs
19790715,20080214,"Apple Valley","CA",5-6 seconds
20040630,20080224,"Arizona (southern; on highway)","AZ",20mins
19970609,20080123,"Kalamazoo","MI",30 minutes
20080128,20080129,"Rockford","IL",10+ seconds
20040315,20080202,"Cold Spring","NY",4-5 mins.
19790601,20080121,"Hamilton (UK/Scotland),",15 seconds
19750601,20080120,"Newnan","GA",1 minute
20080121,20080121,"Nottingham (UK/England),",4 mins
20080129,20080129,"Cordova","TN",5 Seconds
19870815,20080122,"Brookline","MA",7 seconds
20080213,20080214,"Alton","MO",3 minutes
20080216,20080218,"San Francisco","CA",20 seconds
19900111,20080214,"Americus","IN",10min
20080206,20080207,"Garden Grove","CA",2 sec
20040704,20080122,"Clarkson","NY",3 minutes
20030315,20080120,"Desert Center (near)","CA",15 MINUTES
20021001,20080203,"Kingston","NY",10 mins
20080218,20080219,"White Earth","MN",5 Seconds
20080206,20080207,"San Jose","CA",8 minutes
20070630,20080122,"Marshfield","MO",30 seconds
20080108,20080210,"Orlando (70 miles north of)","FL",5 sec.
19740601,20080130,"Okinawa,",8secs.
19980801,20080122,"Pierre","SD",10 seconds
19830815,20080206,"Cookstown","NJ",20 min
20080127,20080128,"Briarwood (Queens)","NY",10 minutes
20080101,20080127,"Yreka","CA",
20080124,20080125,"Auburn","AL",Short
20071215,20080210,"Hummelstown","PA",10 seconds
20080128,20080130,"Maize","KS",3-5 minutes
19730114,20080130,"Scranton","PA",10 seconds
19770720,20080225,"Hamilton (Canada)","ON",10 MINUTES
20080202,20080209,"Houston","TX",15 Minutes
20080221,20080222,"Galena","KS",5 hours
19960615,20080121,"Jeckyll Island","GA",long time
19851125,20080121,"Edna","TX",4 minutes
19971201,20080204,"Greentown","IN",20 seconds
19920912,20080202,"Hancock","MD",20 minutes
20080130,20080131,"Oklahoma City","OK",3 Seconds
20080131,20080201,"Cortez","CO",ufo
20080216,20080218,"Seattle (Shoreline)","WA",5 minutes
19710801,20080123,"Lamoille (above)","NV",13/15 min.
20080130,20080130,"Santa Rosa","CA",6 sec
20080120,20080211,"Haleyville","AL",10 - 12 minutes
20080208,20080228,"Dallas","TX",3 seconds
19970313,20080122,"Phoenix","AZ",
20080227,20080227,"Havelock","NC",4 minutes
19911001,20080124,"Wilmington","CA",15 minutes
20080205,20080205,"Silver Springs","FL",1 min
20080211,20080211,"Cincinnati","OH",4 seconds
20080131,20080204,"Mission","SD",6 hours
20080218,20080219,"Loves Park","IL",3 minutes
19700921,20080224,"Quincy","IL",3 hours
20080218,20080225,"Key West","FL",5-6 minutes
20080209,20080209,"Ukiah","CA",20 min
19871220,20080205,"Tampa/Miami (on highway between)","FL",15 minutes?
20080126,20080126,"Yorba Linda","CA",15:oo
20080207,20080214,"Harrisburg","PA",15 minutes
20080212,20080212,"Weatherford","TX",5 minutes
20080118,20080216,"Nuevo Laredo (70km SW of) (Mexico),",2-3 minutes
19990625,20080121,"Idaho Falls","ID",10 seconds
19800207,20080123,"Mexico City (Mexico),",one minute
20080209,20080209,"San Francisco","CA",1 minute
20080229,20080229,"Durant","OK",about 30 seconds
20080217,20080217,"Hastings On Hudson","NY",10 sec
20080128,20080130,"Ballston Spa","NY",23:30
20080127,20080127,"Oxford","CT",less than 1 min.
20080116,20080218,"Wareham","MA",10 mins
20080221,20080228,"Armada","MI",5 seconds
20080202,20080202,"Mesa","AZ",1 minute
20080224,20080225,"Riverside","CA",3 to 5 minutes
20080206,20080206,"Encinal","TX",15 min
20080122,20080123,"Chicago","IL",2 minutes
20071231,20080119,"Palm Coast","FL",10 seconds
20080126,20080126,"Charlotte","NC",30 minutes
20080125,20080126,"Iquique,",60 mins
20080201,20080201,"Delray Beach","FL",NIGHTTIME
20080207,20080209,"Parkesburg","PA",30 seconds
19971010,20080130,"Mesa","AZ",30 seconds
20071020,20080121,"Ft. Thompson","SD",1week same time
20071105,20080210,"Colorado Springs","CO",5 minutes
20080210,20080226,"Fincastle","VA",unknown
20080221,20080221,"Seattle","WA",6 seconds
20080124,20080127,"Powder Springs","GA",15 minutes
20080203,20080202,"Liberty Twp","OH",3 seconds
20050620,20080228,"Frostproof","FL",2 min.
20080120,20080120,"Memphis","TN",10 minutes
20080122,20080122,"Cuenca (Ecuador),",1 minute
20080201,20080202,"Garden Grove","CA",6 Seconds
19970313,20080122,"Henderson","NV",3 minutes
20080226,20080226,"Green Valley","AZ",15 minutes
20080131,20080201,"Irvine","CA",1 hour
19670601,20080209,"Fort Knox","KY",3 minutes
20080219,20080219,"Stevensville","MT",2 seconds
20080227,20080227,"Laguna Niguel","CA",25 seconds
20080206,20080208,"Durham (UK/England),",120 seconds
20040413,20080123,"Anacortes","WA",
20080219,20080219,"Niantic","CT",2 minutes
20080108,20080128,"Miami","FL",5 minutes
20080126,20080126,"Basingstoke (UK/England),",30 secs
20080116,20080125,"Denver","IN",45 minutes
20050710,20080202,"Brook Park","OH",4 minutes
20080210,20080211,"Hastings","MI",? no clue
20080120,20080121,"Tallmadge","OH",1 minute
20080220,20080221,"Jasper (Canada)","AB",1:11
19800820,20080220,"Edwards","NY",30 min
20080213,20080214,"Safford &amp; Duncan (between)","AZ",over 15 minutes
19970704,20080219,"Earth City","MO",5 SECONDS
20080117,20080222,"Baltimore","MD",15-20 minutes
20071213,20080205,"Cheney","WA",10 seconds
20080131,20080131,"Lake Havasu City","AZ",10 seconds
20080120,20080121,"Marysville","WA",7 minutes
20071231,20080121,"Amersfoort (Netherlands),",5 min.
20080126,20080224,"Harris Park (Australia),",10 minutes
20080122,20080203,"Wahkiki","HI",unknow
20080128,20080128,"Ft. Lauderdale","FL",3 min
20080213,20080217,"Winlock (on Interstate 5)","WA",2 minutes
20080131,20080202,"Westminster","MD",5-10 minutes
20080101,20080225,"Waco","TX",5 seconds
20000607,20080228,"Ely (Boundary Waters CA)","MN",3 minute
20080214,20080214,"Tucson","AZ",unknown
20080129,20080129,"Canyon","TX",5 minutes
20080227,20080227,"Ann Arbor","MI",2 minutes
20071003,20080131,"High Springs","FL",2-5 minutes
20080121,20080122,"Ashton","WV",3 minutes
20070210,20080210,"Boynton Beach","FL",30seconds
20080128,20080130,"Livingston","AL",2 minutes
20080102,20080122,"Farallon (outside Panama City),",one minute
20080213,20080214,"Coal Valley","IL",1 Minute
20080124,20080124,"Montgomery","TX",2-3 minutes
20080122,20080123,"Baton Rouge","LA",3 seconds
20080115,20080122,"Carmel","IN",5 minutes
19700222,20080203,"Cutler Ridge","FL",10 sec.
20080208,20080214,"Havre","MT",2.5 hours
19750630,20080123,"Greenwich","CT",30 seconds
20080126,20080210,"Denver","CO",10 minutes
20080205,20080210,"Miami","FL",6 sec
20071224,20080206,"Missouri (from passenger train)","MO",several mins
20080227,20080227,"Santa Fe","NM",~3-4 min
20080212,20080212,"El Paso","TX",15 minutes
20080120,20080127,"Cumberland (Canada)","BC",
20080120,20080123,"Indiana","PA",5 minutes
20071020,20080125,"Crown Hill","WV",5-7 minutes
20080122,20080123,"Crowley","TX",1 minute
20070910,20080120,"Russellton","PA",2 Minutes
20070626,20080201,"Rockwell City","IA",21:09
20080220,20080220,"Burr Ridge","IL",2-3 seconds
20080201,20080201,"Santa Barbara","CA",noticed at 5 am and were
20070915,20080211,"Las Vegas","NV",between 10-15 minutes
20080225,20080225,"Brownsville","TX",3 minute
19991015,20080215,"Lexington","MA",2hrs
19910531,20080120,"Marshall","MI",10-15 seconds
20080130,20080130,"Ocala","FL",30 seconds
20080123,20080123,"Austin","TX",2 minutes
20080117,20080201,"Livingston","NJ",Unknown
20080212,20080223,"Carlsbad/Leucaida","CA",20 seconds
19880716,20080221,"Malibu","CA",&gt;15 Min
20080207,20080207,"Lehigh Acres","FL",5 min
20080213,20080214,"Las Vegas","NV",5-6 mins
20080113,20080120,"Las Vegas","NV",1 second
20080126,20080127,"Brea","CA","january 26,2008"
20080130,20080130,"Myrtle Beach","SC",15 minutes
20080118,20080120,"East Pennsboro","PA",4 seconds
20020415,20080207,"Lyndhurst","NJ",15 minutes
20071231,20080122,"San Diego","CA",45 minutes
19740527,20080206,"Lyndhurst","NJ",2hrs
19940601,20080201,"Bethlehem","PA",6-8 min
19790601,20080209,"UK/England,",3 minutes
20050615,20080223,"White Township","NJ",5minutes
20080227,20080227,"Tacoma","WA",6 seconds
20080203,20080203,"Holywell (UK/Wales),",20 min
20080220,20080222,"Bloomington","IL",5 minutes
20080216,20080216,"Hamilton (Canada)","ON",ongoing
20080219,20080221,"Sydney (Canada)","NS",15 seconds
19931219,20080217,"Ottumwa","IA",8-10 seconds
20070122,20080122,"Budel (Netherlands),",45 minutes
20080220,20080220,"Ste-Justine de Newton (Canada),",ongoing
20080217,20080217,"San Diego","CA",20 minutes
20080125,20080127,"Anthony","FL",30 seconds
20080209,20080218,"Rome","GA",3-5 minutes
20080119,20080120,"Newark","OH",19:15-!9:18
20080115,20080127,"Lakewood/South Gate/Lnywood  (105 East Freeway)","CA",seconds
20071015,20080129,"Colorado Springs","CO",
20080208,20080209,"Puerto Vallarta,",15 Minutes
20080124,20080124,"North East/Bel Air","MD",1 minute
20070729,20080127,"San Diego","CA",
19870610,20080129,"Joplin (vicinity)","MO",15 min.
20080120,20080120,"Janesville","CA",12 seconds
19961015,20080219,"Roanoke","VA",
20080201,20080202,"Orlando","FL",APPROX 10 MIN
20080302,20080303,"San Diego","CA",5 minutes
20080308,20080308,"Gastonia","NC",15-25 seconds
19970327,20080424,"Springfield","MO",60 - 90 secs.
20080404,20080404,"Pekin","IL",less than 30 sec.
20050630,20080503,"Parsons","KS",25 seconds
20080423,20080430,"Towson","MD",2 min
20080421,20080423,"Laurel","MD",unknown
20080320,20080323,"Beaverton","OR",7-10 sec
20080423,20080422,"Jamestown","KY",8 min
20080427,20080427,"Tumwater","WA",6 seconds
20080324,20080324,"Hamlin","NY",10
20080426,20080426,"Hallsville","TX",30 sec
20080502,20080503,"Nacogdoches","TX",10 minutes
19911214,20080322,"Tell City","IN",30 sec.
20080305,20080305,"San Francisco","CA",6 minutes
20071029,20080320,"Littleton","CO",1 minute
20080410,20080410,"Greenville","NC",12-15 seconds
20080324,20080324,"Tahoe City","CA",60 MINUTES
20080328,20080328,"Barrie (Canada)","ON",30 seconds
20080115,20080424,"Sugarcreek","OH",15 minutes
20080331,20080331,"Eagle River","AK",~20 min
20080505,20080505,"Norwich","CA",20 mins
20080425,20080425,"Cedar Rapids","IA",8 minutes
20080416,20080418,"San Diego","CA",5 seconds
19880614,20080323,"Carrollton","TX",4 minutes
20040415,20080424,"Santa Clara","CA",3min
20080429,20080429,"Hampton Beach","NH",30-45 minutes
20080419,20080419,"St. Augustine","FL",5 minutes
20080319,20080320,"Austin","TX",5 min
20080331,20080330,"Newport","RI",present
20080324,20080328,"Las Cruces","NM",1 - 2 min.
20051129,20080427,"Grove Hill","AL",5 seconds
20080407,20080408,"Ferrisburgh","VT",7 minutes
20080323,20080409,"Gallup","NM",20 minutes
20030630,20080413,"Oakforest","IL",200
20080407,20080409,"Brentwood (contra costa)","CA",15 mins
20080101,20080315,"Gainesville","FL",3-5 minutes
20080313,20080314,"Carlsbad","CA",15-20 Seconds
20080427,20080427,"Captain Cook","HI",5 minute
20080404,20080423,"Canada,",don&apos; t  know
20080323,20080324,"Albuquerque","NM",two to three mins.
20080320,20080323,"Kirkland","WA",5 sec.
20080424,20080424,"Interstate 40","TX",
20080305,20080305,"Fort Lauderdale","FL",10 seconds
20080422,20080422,"Fitzgerald","GA",45 min - 1 hr
20080309,20080309,"Lewisburg","TN",5-10 seconds
20080410,20080410,"College Station","TX",5 to 8 seconds
20080502,20080502,"Conifer","CO",still going
20071125,20080314,"Tacoma","WA",30 MINS
20080227,20080301,"Coral Springs","FL",4 minutes
20080316,20080316."","NM",
20080302,20080304,"San Francisco","CA",3 minutes
20080327,20080330,"Montcalm","WV",about 3 min.
20080306,20080306,"Peru","IN",10 minutes
20080418,20080418,"Las Vegas","NV",5 sec - Ten minutes?
20080412,20080414,"Lucerne","CA",1 minute
20080404,20080404,"Cicero","IN",5 minutes
20080423,20080424,"Addison","AL",Less than 5 min.
20080221,20080312,"Hoyt Lakes","MN",2 to 3 seconds
20070905,20080408,"York","ME",uknown
20080330,20080414,"Lake Buena Vista","FL",
20080401,20080401,"Sydney (Australia),",20seconds
20080325,20080326,"Jamestown","NY",
20080426,20080428,"Vicksburg","MS",10seconds
20080418,20080423,"Chattanooga","TN",20 mins
20080407,20080407,"Toledo","OH",4 Seconds
20080417,20080423,"St. Augustine","FL",
20080306,20080309,"Kokomo","IN",1 hour
20080416,20080417,"Kokomo","IN",Seconds
20080330,20080330,"Sayville","NY",6 minutes
20070713,20080330,"Wilkes Barre","PA",40 MIN
20071014,20080315,"Honolulu","HI",10 seconds
20080321,20080324,"Orlando","FL",30 seconds
20080402,20080403,"Arlington Heights","IL",10 minutes
20080502,20080505,"Malaga","NJ",60 sec
19860915,20080401,"New York City (Brooklyn)","NY",25 minutes
20080421,20080421,"Redding","CA",4 mins.
20080204,20080301,"Somerville County","TX",1:30 minute
20080404,20080405,"Memphis","TN",unknown
20080318,20080320,"Gibson","GA",25 seconds
20080311,20080317,"Challis","ID",1 minute
20080414,20080414,"Oro Valley","AZ",3 seconds
20080414,20080414,"Akron","OH",4 secs
20080308,20080310,"La Luz","NM",2 min
